AccNum,GeneName,txReads1,txRPKM1,cdReads1,cdRPKM1
NM_016184,CLEC4A,1.0,0.696132432167,1.0,1.24894348124
NM_022904,RASAL3,1.0,0.270062279105,1.0,0.293723862189
NM_016186,SERPINA10,0.0,-,0.0,-
NM_022902,SLC30A5,33.0,7.24817889286,26.0,10.089376321
NM_022903,CCDC71,7.0,3.44493350952,5.0,3.17573235615
NM_016183,MRTO4,103.0,40.4090635712,58.0,71.835065896
NM_022901,LRRC19,0.0,-,0.0,-
NM_032445,MEGF11,0.0,-,0.0,-
NM_016188,ACTL6B,0.0,-,0.0,-
NM_022908,NT5DC2,174.0,74.3121371338,172.0,98.1319584416
NM_022909,CENPH,33.0,21.1861816451,14.0,16.780159998
NM_017858,TIPIN,31.0,21.5969648545,26.0,25.5909346421
NM_001320642,BIN1,419.0,118.128809835,347.0,181.914014712
NM_001320643,SIK1B,0.0,-,0.0,-
NM_001350184,GPR89B,0.0,-,0.0,-
NM_001686,ATP5F1B,689.0,333.376424212,655.0,367.354338284
NM_017852,NLRP2,0.0,-,0.0,-
NM_017854,TMEM160,27.0,36.7589808112,26.0,40.8913347191
NM_017855,ODAM,0.0,-,0.0,-
NM_017856,GEMIN8,4.0,1.09450217319,2.0,2.4464901114
NM_001687,ATP5F1D,62.0,55.510271112,44.0,77.3901546483
NM_182931,KMT2E,43.0,5.58721590573,29.0,4.63701339835
NM_001351277,LARP4B,86.0,8.86488562272,45.0,17.2818923567
NM_001351275,DLG2,0.0,-,0.0,-
NM_001300781,HELT,0.0,-,0.0,-
NM_001146327,ZIM2,0.0,-,0.0,-
NM_025027,ZNF606,8.0,1.68055716486,6.0,2.24904324239
NM_001875,CPS1,26.0,4.02524076142,24.0,4.75280823774
NM_001353259,FAM49B,103.0,21.7447446727,68.0,62.1935424628
NM_002279,KRT33B,0.0,-,0.0,-
NM_016329,SFMBT1,33.0,6.45625412571,25.0,8.57118075361
NM_016459,MZB1,0.0,-,0.0,-
NM_016458,HGH1,0.0,-,0.0,-
NM_001348163,ZNF788,7.0,1.59974872354,4.0,1.9301853801
NM_198085,RNF148,0.0,-,0.0,-
NM_016320,NUP98,247.0,31.5877204166,209.0,34.4946955269
NM_016451,COPB1,160.0,40.8823218616,132.0,41.128729986
NM_016322,RAB14,81.0,16.555442882,21.0,28.8991644409
NM_016457,PRKD2,57.0,14.1153851151,53.0,17.9228362598
NM_016327,UPB1,0.0,-,0.0,-
NM_001144933,EFCAB3,0.0,-,0.0,-
NM_024993,LRRTM4,3.0,0.727955629066,2.0,1.14546646834
NM_017777,MKS1,33.0,12.271729068,26.0,13.8008254677
NM_015989,CSAD,5.0,1.65444461151,4.0,2.28213856841
NM_181539,KRT26,0.0,-,0.0,-
NM_015985,ANGPT4,0.0,-,0.0,-
NM_001354975,XPA,8.0,2.86274685588,3.0,3.84373123106
NM_015987,HEBP1,4.0,2.95280015101,2.0,3.12893208985
NM_015980,NSG2,0.0,-,0.0,-
NM_015981,CAMK2A,2.0,0.363680932139,0.0,-
NM_015982,YBX2,0.0,-,0.0,-
NM_015983,UBE2D4,21.0,4.70282736256,4.0,8.03374455501
NM_138468,ICA1L,9.0,0.963123822207,3.0,1.84626427662
NM_001289117,NMRK2,0.0,-,0.0,-
NM_017588,WDR5,105.0,29.6777473181,35.0,31.0558185037
NM_001308188,PSMA8,0.0,-,0.0,-
NM_138461,TM4SF19,1.0,0.842063876871,1.0,1.41546927874
NM_138463,TLCD1,7.0,6.11382910797,2.0,2.39716571399
NM_017585,SLC2A6,32.0,11.2081149487,18.0,10.5324288851
NM_017582,UBE2Q1,80.0,22.1345490687,61.0,42.8656299306
NM_017583,TRIM44,123.0,18.0908319989,25.0,21.5397498939
NM_017580,ZRANB1,109.0,19.6682062669,87.0,36.4747866327
NM_138466,ZNF837,8.0,3.69444078967,4.0,2.23495149275
NM_000155,GALT,25.0,15.8673602421,22.0,17.2091264942
NM_181538,GJC3,0.0,-,0.0,-
NM_001267536,GOLGA6L4,0.0,-,0.0,-
NM_000154,GALK1,56.0,36.6919589669,51.0,38.5742391229
NM_001161581,POC1A,16.0,6.29374959404,12.0,9.64049346601
NM_024036,LRFN4,48.0,16.9318793469,44.0,20.564364993
NM_001103175,BICDL2,0.0,-,0.0,-
NM_001287603,ZBTB17,71.0,22.8405269978,66.0,24.190387427
NM_001303405,CWF19L1,86.0,28.6050449542,42.0,31.0558185037
NM_024037,AUNIP,8.0,3.29970636672,5.0,4.151516041
NM_000818,GAD2,0.0,-,0.0,-
NM_001164479,C5orf63,3.0,0.470992418454,0.0,-
NM_000815,GABRD,0.0,-,0.0,-
NM_000817,GAD1,4.0,1.02676527991,4.0,1.99830956999
NM_000810,GABRA5,0.0,-,0.0,-
NM_000811,GABRA6,0.0,-,0.0,-
NM_001164471,TSPY4,0.0,-,0.0,-
NM_024031,PRR14,11.0,4.46278530558,10.0,5.07250082825
NM_001352650,PCM1,164.0,15.832660591,152.0,21.8903969852
NM_000153,GALC,0.0,-,0.0,-
NM_000152,GAA,132.0,30.9194707696,115.0,35.869447095
NM_001293237,MED15,71.0,18.0690470428,42.0,17.2675505373
NM_145276,ZNF563,3.0,0.964744658066,2.0,1.24632515109
NM_006640,SEPT9,990.0,198.076775667,579.0,302.472600355
NM_001308231,CABYR,2.0,0.865772471462,2.0,1.50125529563
NM_006646,WASF3,39.0,7.19447252351,22.0,13.0009305522
NM_006645,STARD10,26.0,11.6626694093,22.0,22.3954385883
NM_006644,HSPH1,34.0,5.65659551317,24.0,8.30496526758
NM_006649,UTP14A,25.0,8.70845357037,23.0,8.85585053927
NM_001317395,KCTD10,74.0,15.8361357751,39.0,36.8022012472
NM_001351580,ODF2,125.0,25.9530164612,105.0,35.5884807254
NM_000915,OXT,0.0,-,0.0,-
NM_002940,ABCE1,45.0,9.56808632624,27.0,13.3761846841
NM_138806,CD200R1,0.0,-,0.0,-
NM_001166305,TMEM44,13.0,4.65570015778,6.0,3.74683044372
NM_001166304,PIGX,16.0,4.61297456505,8.0,8.58479562557
NM_138803,CCDC148,0.0,-,0.0,-
NM_138802,ZFAND2B,60.0,40.4419793926,42.0,48.3892985988
NM_138801,GALM,35.0,12.5699144568,22.0,19.0655045708
NM_002947,RPA3,28.0,12.6424699124,19.0,46.2928067391
NM_001184783,VDAC2,34.0,15.1369705195,12.0,11.5063954272
NM_001292018,CYTH1,61.0,14.4787022576,22.0,19.2337296111
NM_001184780,NOX5,0.0,-,0.0,-
NM_004001,FCGR2B,0.0,-,0.0,-
NM_031420,MRPL9,69.0,37.3364378318,45.0,49.9111368809
NM_138809,CMBL,1.0,0.220347330271,1.0,1.20832743307
NM_031422,CHST9,0.0,-,0.0,-
NM_177983,PPM1G,280.0,108.466021186,241.0,130.963254474
NM_001099773,CYP11A1,0.0,-,0.0,-
NM_177980,CDH26,0.0,-,0.0,-
NM_177987,TUBB8,0.0,-,0.0,-
NM_001172509,SATB2,52.0,8.09263064075,36.0,14.5789478846
NM_001080543,CACTIN,170.0,41.8313354727,131.0,51.303767929
NM_001080547,SPI1,0.0,-,0.0,-
NM_001320412,FTCD,0.0,-,0.0,-
NM_003255,TIMP2,193.0,47.0880737625,94.0,126.431509332
NM_139015,SPPL3,13.0,2.80762736568,3.0,2.31622245612
NM_001320410,ATP23,13.0,7.78555634176,6.0,13.8255138854
NM_001242397,TWF1,12.0,3.49019822155,7.0,5.81212245739
NM_001287758,COL4A6,0.0,-,0.0,-
NM_001320417,MITD1,16.0,13.3845500279,8.0,13.0658702653
NM_001324027,ZNF717,1.0,0.28701179453,1.0,0.372025717816
NM_001102450,RGS8,11.0,1.70446604721,0.0,-
NM_001105581,LRRC30,0.0,-,0.0,-
NM_001320415,MAX,30.0,12.5893502909,7.0,21.2320391811
NM_001123355,PPP6C,60.0,12.2999399394,41.0,35.5311676092
NM_001156474,CCDC81,0.0,-,0.0,-
NM_001257118,CASP1,0.0,-,0.0,-
NM_178539,FAM19A2,0.0,-,0.0,-
NM_001350994,SMIM32,0.0,-,0.0,-
NM_175053,KRT74,0.0,-,0.0,-
NM_021821,MRPS35,78.0,36.6663997666,52.0,47.7065571723
NM_003249,THOP1,243.0,83.3118769251,210.0,90.4669495542
NM_021823,PPCDC,13.0,5.15230817461,6.0,8.69995751811
NM_021824,NIF3L1,39.0,21.3231638128,32.0,27.0995827725
NM_178536,LCN12,0.0,-,0.0,-
NM_021826,FASTKD5,0.0,-,0.0,-
NM_001321532,USPL1,7.0,1.25547456139,4.0,1.3037217041
NM_003549,HYAL3,5.0,2.29240525863,4.0,2.84448371804
NM_078469,BCCIP,99.0,37.5671569851,69.0,70.0005114298
NM_145858,CRYZL1,12.0,6.25786417969,10.0,8.49281567244
NM_003546,HIST1H4L,106.0,259.684171523,101.0,288.674071174
NM_003545,HIST1H4E,583.0,1379.01249705,555.0,1586.2783119
NM_003544,HIST1H4B,489.0,1221.46672465,485.0,1386.20717346
NM_003543,HIST1H4H,416.0,991.888204738,413.0,1180.41971678
NM_003542,HIST1H4C,1034.0,2364.2692245,997.0,2849.58464317
NM_001145210,ANKRD65,0.0,-,0.0,-
NM_003540,HIST1H4F,1.0,2.42322186306,1.0,2.85815912053
NM_024613,PLEKHF2,14.0,4.21060338566,11.0,13.0789361356
NM_022304,HRH2,0.0,-,0.0,-
NM_001260491,SLC9A8,42.0,5.93554946362,17.0,8.45020957375
NM_207015,NAALADL2,0.0,-,0.0,-
NM_002499,NEO1,25.0,3.14526539788,17.0,3.45637847134
NM_014218,KIR2DL1,0.0,-,0.0,-
NM_001318872,FARS2,13.0,6.16304805576,9.0,5.91866578942
NM_014748,SNX17,185.0,66.6557351261,144.0,90.8785371318
NM_001286491,FRMD5,1.0,0.165260497703,0.0,-
NM_014213,HOXD9,2.0,0.946149226107,1.0,0.842063876871
NM_014212,HOXC11,4.0,1.75109601494,2.0,1.94917081007
NM_014747,RIMS3,115.0,14.1860214753,16.0,15.3915106038
NM_001100915,KCTD19,0.0,-,0.0,-
NM_014216,ITPK1,58.0,15.3339008139,25.0,17.9065390684
NM_014743,KIAA0232,43.0,4.88036944903,22.0,4.68443271331
NM_014742,TM9SF4,72.0,16.1401926807,44.0,20.3404916572
NM_005236,ERCC4,28.0,3.69307470448,22.0,7.13137193869
NM_005235,ERBB4,0.0,-,0.0,-
NM_005234,NR2F6,106.0,52.3974714159,81.0,59.4497097071
NM_005233,EPHA3,59.0,9.05715150469,38.0,11.4791106142
NM_152464,TMEM199,30.0,8.49821136219,13.0,18.4891441673
NM_005231,CTTN,140.0,38.0507133145,92.0,49.6313365976
NM_005230,ELK3,50.0,10.6033964995,25.0,18.2137591014
NM_032194,RPF2,24.0,5.79682976559,13.0,12.5870720878
NM_152468,TMC8,0.0,-,0.0,-
NM_001260497,KCNC2,0.0,-,0.0,-
NM_001190489,MTRNR2L7,1.0,0.596884635613,0.0,-
NM_018846,KLHL7,16.0,4.37800869276,10.0,5.51481537171
NM_032192,PPP1R1B,0.0,-,0.0,-
NM_005238,ETS1,48.0,8.16554578197,26.0,17.4852087374
NM_001319652,OSBPL8,37.0,4.50745749828,15.0,5.25793423117
NM_001319657,LOC102724265,0.0,-,0.0,-
NM_001286233,SLC2A14,0.0,-,0.0,-
NM_001319658,DUSP23,0.0,-,0.0,-
NM_001314026,YBEY,4.0,1.9280986932,3.0,7.30939053775
NM_173464,L3MBTL4,1.0,0.248604863565,1.0,0.476359853422
NM_001330393,VEZF1,60.0,11.0160055047,34.0,19.7006835287
NM_207366,SEPT14,0.0,-,0.0,-
NM_001321892,NPIPB13,0.0,-,0.0,-
NM_001076680,LYRM9,2.0,1.20424800217,0.0,-
NM_052943,FAM46B,13.0,4.88319014022,7.0,4.884365821
NM_052942,GBP5,0.0,-,0.0,-
NM_052945,TNFRSF13C,0.0,-,0.0,-
NM_052947,ALPK2,68.0,8.30667176729,63.0,8.62582153741
NM_001320875,DPP8,34.0,4.07244485569,21.0,6.94351448192
NM_032830,UTP4,67.0,26.5070799714,62.0,26.825924322
NM_153711,CALHM5,4.0,0.364535777458,3.0,2.87659885679
NM_015175,NBEAL2,36.0,3.636479751,33.0,3.56050892982
NM_001204410,SEC14L1,204.0,32.5897727882,132.0,54.8000117412
NM_032772,ZNF503,14.0,3.74345998155,7.0,3.21598120517
NM_032773,LRCH3,34.0,13.1480277323,32.0,13.3407483214
NM_015995,KLF13,71.0,9.27676788836,13.0,13.3710419756
NM_032776,JMJD1C,102.0,10.3526127762,91.0,10.6452648236
NM_032777,ADGRA2,18.0,2.66016268162,14.0,3.10790117961
NM_001145312,ETV3,49.0,7.97654922138,18.0,10.4297736328
NM_001679,ATP1B3,32.0,15.0426255453,19.0,20.170437222
NM_138983,OLIG1,0.0,-,0.0,-
NM_001080826,PRAG1,8.0,1.51335705661,8.0,1.69493113919
NM_001318063,ATP6V1E2,4.0,2.24197522465,3.0,3.92839491456
NM_053016,PALM2,0.0,-,0.0,-
NM_015042,ZNF609,111.0,11.4870333831,81.0,17.0517935066
NM_001040177,AKR1E2,10.0,5.43747344882,9.0,8.33407145426
NM_001077482,NR1I3,0.0,-,0.0,-
NM_001352117,VEZT,50.0,7.3046006357,29.0,18.1860926319
NM_018195,NKAPD1,30.0,7.15112787174,9.0,9.09944536333
NM_212482,FN1,3961.0,400.703857317,3770.0,452.230439055
NM_001001956,OR13C9,0.0,-,0.0,-
NM_001098615,PUS7L,7.0,1.43104528181,5.0,2.1171549041
NM_001098612,SIGLEC14,0.0,-,0.0,-
NM_022753,S100PBP,27.0,5.5235449487,20.0,14.5353813465
NM_012275,IL36RN,0.0,-,0.0,-
NM_022750,PARP12,53.0,12.4506109634,44.0,18.6309631561
NM_022756,MEAF6,51.0,9.43939973556,26.0,38.2597141679
NM_153713,LIX1L,59.0,13.1631206131,28.0,24.6241401154
NM_001321478,THUMPD2,53.0,18.7922541619,30.0,33.0276165039
NM_001033723,ZNF704,33.0,2.04557252224,9.0,6.47757127559
NM_001006655,FAM149A,0.0,-,0.0,-
NM_015168,ZC3H4,126.0,18.3714766753,87.0,19.8317666584
NM_015169,RRS1,25.0,13.0677849591,20.0,16.2430900839
NM_018918,PCDHGA5,0.0,-,0.0,-
NM_018192,P3H2,23.0,5.54478233278,18.0,7.54650757918
NM_001220488,CDH13,192.0,41.4865917025,114.0,44.5286918962
NM_018914,PCDHGA11,0.0,-,0.0,-
NM_018915,PCDHGA2,0.0,-,0.0,-
NM_018916,PCDHGA3,0.0,-,0.0,-
NM_001306147,SEPT11,397.0,61.0068966579,178.0,120.25054918
NM_001006658,CR2,0.0,-,0.0,-
NM_018911,PCDHA8,0.0,-,0.0,-
NM_015164,PLEKHM2,89.0,19.1195765982,67.0,19.5251497567
NM_018913,PCDHGA10,5.0,0.965719780817,5.0,1.58617155035
NM_014617,CRYGA,0.0,-,0.0,-
NM_020883,ZSWIM5,2.0,0.305601660592,2.0,0.501262307817
NM_001282866,MARCH8,43.0,6.80118175968,13.0,6.73210998425
NM_020884,MYH7B,1.0,0.135441319199,1.0,0.149822857125
NM_001329791,ELMOD3,39.0,12.809605959,20.0,15.5627512322
NM_014616,ATP11B,35.0,4.26381114702,29.0,7.31766375851
NM_001289933,ZASP,0.0,-,0.0,-
NM_001289936,ERBB2,102.0,18.4761437846,90.0,21.5571066625
NM_001282860,GON4L,44.0,5.01300733444,40.0,5.30327472855
NM_019063,EML4,100.0,16.0357066284,76.0,23.0049793164
NM_019062,RNF186,0.0,-,0.0,-
NM_019060,CRCT1,0.0,-,0.0,-
NM_001113567,LRRC75A,8.0,2.53067228267,5.0,4.30794997877
NM_019066,MAGEL2,11.0,2.28227131263,11.0,2.61578722711
NM_019065,NECAB2,2.0,1.11051761595,1.0,0.768084104742
NM_005545,ISLR,0.0,-,0.0,-
NM_019069,WDR5B,4.0,0.852733106006,0.0,-
NM_001310338,MGME1,34.0,12.6172916981,17.0,14.0367370142
NM_181874,GRM7,0.0,-,0.0,-
NM_014612,FAM120A,167.0,28.9055750808,158.0,41.9707512677
NM_005547,IVL,0.0,-,0.0,-
NM_001258394,CLPB,65.0,17.1388134135,42.0,18.8302247941
NM_025099,CTC1,20.0,2.52190510635,14.0,3.41664998316
NM_001258397,CCDC103,5.0,2.48397115768,0.0,-
NM_001258390,LAYN,2.0,0.6433951267,2.0,1.5522117417
NM_005117,FGF19,0.0,-,0.0,-
NM_005093,CBFA2T2,40.0,4.61029156317,24.0,11.7916779584
NM_005549,KCNA10,0.0,-,0.0,-
NM_001304441,MMP8,0.0,-,0.0,-
NM_005114,HS3ST1,0.0,-,0.0,-
NM_001037380,DEFB109B,0.0,-,0.0,-
NM_001304445,LCLAT1,27.0,4.53942919143,14.0,11.0384076379
NM_058187,EVA1C,0.0,-,0.0,-
NM_058186,FAM3B,0.0,-,0.0,-
NM_001178138,TFDP2,74.0,6.65347628301,22.0,16.8978503043
NM_058182,SMIM11A,0.0,-,0.0,-
NM_207407,TMPRSS11F,0.0,-,0.0,-
NM_001290326,USP38,46.0,5.69963869638,17.0,8.59392062092
NM_001278284,ZNF3,160.0,48.2350585859,74.0,49.2089319723
NM_001033081,MYCL,12.0,2.95280015101,4.0,3.25751834011
NM_003350,UBE2V2,19.0,11.1175638232,14.0,28.503285476
NM_001281513,HADHB,83.0,32.591320381,65.0,42.6515577369
NM_001161404,LIMS2,2.0,0.761524889501,0.0,-
NM_001332,CTNND2,0.0,-,0.0,-
NM_004125,DNAJC25-GNG10,0.0,-,0.0,-
NM_004126,GNG11,127.0,118.712470641,29.0,116.489296048
NM_001447,FAT2,0.0,-,0.0,-
NM_001336,CTSZ,0.0,-,0.0,-
NM_001329662,ZNF25,2.0,0.369100018877,0.0,-
NM_001282755,MTA3,43.0,6.57494217439,29.0,16.0226912779
NM_001443,FABP1,1.0,1.58391766537,1.0,2.32225428543
NM_001353645,UPF3A,4.0,1.42793538127,2.0,2.15397498939
NM_001282759,TRA2A,59.0,23.5826952446,20.0,32.8451434846
NM_001448,GPC4,1.0,0.240103835651,1.0,0.533659871697
NM_153717,EVC,39.0,5.4087216452,20.0,5.98687912458
NM_000317,PTS,20.0,19.0951958374,14.0,28.503285476
NM_001304999,OXLD1,23.0,12.8028401055,2.0,6.39244190399
NM_001164261,PPIAL4D,0.0,-,0.0,-
NM_000312,PROC,0.0,-,0.0,-
NM_000311,PRNP,52.0,16.5669073139,20.0,23.4053975225
NM_000310,PPT1,156.0,55.556038624,70.0,67.7765420113
NM_030632,ASXL3,0.0,-,0.0,-
NM_001258020,GRIA1,0.0,-,0.0,-
NM_030630,HID1,1.0,0.266829935849,0.0,-
NM_001258026,TPI1,201.0,112.447223819,113.0,199.935035622
NM_030636,EEPD1,2.0,0.38051873079,0.0,-
NM_001350517,TMX3,80.0,14.6970852181,21.0,19.8796799976
NM_001320252,GORAB,10.0,3.09311705032,4.0,5.53020555415
NM_145913,SLC5A8,0.0,-,0.0,-
NM_021223,MYL7,0.0,-,0.0,-
NM_021220,OVOL2,0.0,-,0.0,-
NM_021221,LY6G5B,4.0,4.60850462845,2.0,2.94305493599
NM_021224,ZNF462,87.0,7.4497667724,76.0,9.01112472624
NM_001033088,NGRN,103.0,68.0873250537,81.0,82.4559329841
NM_002632,PGF,166.0,77.4619451442,47.0,81.6998934571
NM_138782,FCHO2,13.0,2.32738273296,7.0,2.56564715135
NM_138783,ZNF653,23.0,9.15631689685,23.0,11.0985659356
NM_138785,GINM1,16.0,6.7524516468,9.0,8.08228681818
NM_138786,TM4SF18,1.0,0.231501984841,0.0,-
NM_001011724,HNRNPA1L2,2.0,0.754118939202,1.0,0.926007939362
NM_001282541,SYCP1,0.0,-,0.0,-
NM_002630,PGC,0.0,-,0.0,-
NM_001270879,MPC1,20.0,14.9747379615,7.0,31.0558185037
NM_003353,UCN,1.0,1.12169263598,1.0,2.37798838828
NM_001277397,RFPL4AL1,0.0,-,0.0,-
NM_017489,TERF1,2.0,0.602530841626,2.0,1.35112976607
NM_001242597,TMEM147,74.0,68.3117782348,41.0,69.2454005111
NM_001193380,IL17RE,2.0,0.642699564401,2.0,1.11329044395
NM_007084,SOX21,0.0,-,0.0,-
NM_001321784,FAM208B,74.0,7.54593227843,58.0,7.09190284453
NM_001286184,SLC25A44,34.0,8.27719135971,10.0,9.20274144072
NM_001303411,RPRD1A,42.0,8.29530833122,13.0,13.9502928916
NM_003724,JRK,55.0,5.37372745791,17.0,8.88088809332
NM_178019,CATSPER3,1.0,0.6523377071,1.0,0.744983830916
NM_018980,TAS2R5,0.0,-,0.0,-
NM_006275,SRSF6,153.0,36.4220725514,84.0,72.3735596434
NM_005576,LOXL1,91.0,34.4581119958,79.0,40.8393657988
NM_021047,ZNF253,4.0,1.53155113028,2.0,1.18899419414
NM_021044,DHH,0.0,-,0.0,-
NM_153498,CAMK1D,46.0,5.06861481501,15.0,11.551109399
NM_001330213,STK16,34.0,9.64969826563,19.0,18.4566092228
NM_002638,PI3,0.0,-,0.0,-
NM_173515,CNKSR3,67.0,18.2824229668,44.0,23.5232664309
NM_173516,PNLDC1,0.0,-,0.0,-
NM_001004729,OR5AN1,0.0,-,0.0,-
NM_173510,CCDC117,41.0,9.161005129,13.0,13.8008254677
NM_001145001,NEK6,129.0,41.1133625029,75.0,64.0621871843
NM_021049,MAGEA5,0.0,-,0.0,-
NM_001001938,C9orf47,0.0,-,0.0,-
NM_004781,VAMP3,51.0,20.6254094902,11.0,32.3736042959
NM_004782,SNAP29,24.0,5.02274008321,16.0,18.3628446972
NM_001193388,UNKL,21.0,3.66041019502,10.0,4.34573901367
NM_004784,NDST3,0.0,-,0.0,-
NM_173475,DCUN1D3,18.0,2.61594224591,4.0,3.89834162014
NM_004786,TXNL1,70.0,47.1466731061,56.0,57.3997197172
NM_004787,SLIT2,0.0,-,0.0,-
NM_004788,UBE4A,104.0,15.1340644816,75.0,20.757580205
NM_004789,LHX2,27.0,9.96570050967,20.0,14.6068082818
NM_001001933,LHX8,22.0,8.26734268998,16.0,13.3220637999
NM_001330372,MPI,50.0,14.1233076593,36.0,26.4874944239
NM_001303419,TRIML2,0.0,-,0.0,-
NM_201550,LRRC10,0.0,-,0.0,-
NM_001317968,ARRDC1,21.0,11.1800946613,20.0,13.4197990309
NM_201553,FGL1,0.0,-,0.0,-
NM_001042506,PABPC1L2B,0.0,-,0.0,-
NM_001317960,XRN2,130.0,32.0683081407,116.0,33.5090686396
NM_001317963,PWP1,60.0,20.2362854525,22.0,22.5498898889
NM_001304288,RPSA,69.0,51.9244299973,43.0,42.4640783622
NM_006770,MARCO,0.0,-,0.0,-
NM_001282805,MARCH7,158.0,38.622755484,129.0,54.3901599448
NM_003378,VGF,16.0,5.58869186435,12.0,5.7905561403
NM_006259,PRKG2,0.0,-,0.0,-
NM_001316352,PTH,0.0,-,0.0,-
NM_003370,VASP,131.0,51.0125238316,78.0,60.8540335584
NM_175918,CRIPAK,5.0,1.00354000181,0.0,-
NM_006253,PRKAB1,41.0,15.2276432611,18.0,19.7434460282
NM_139321,ATRN,95.0,9.78808045437,81.0,16.8371555464
NM_001193636,DHRS4L2,0.0,-,0.0,-
NM_006256,PKN2,67.0,9.63816071231,43.0,12.9763325757
NM_003377,VEGFB,22.0,10.8689219963,16.0,22.8652729643
NM_001011700,MCCD1,0.0,-,0.0,-
NM_006785,MALT1,20.0,3.54570833243,17.0,6.12512160618
NM_006782,ZFPL1,19.0,12.2245074073,14.0,13.3809635997
NM_001145024,PLET1,0.0,-,0.0,-
NM_001145026,PTPRQ,9.0,1.06300805436,9.0,1.25716021467
NM_001145029,ANKRD30B,0.0,-,0.0,-
NM_001351643,PPP6R2,81.0,17.0800182772,71.0,21.9840072354
NM_001011709,PNLIPRP3,0.0,-,0.0,-
NM_006788,RALBP1,51.0,10.4453440344,31.0,14.0468064094
NM_006789,APOBEC2,1.0,0.545743969159,1.0,1.32110466016
NM_004195,TNFRSF18,0.0,-,0.0,-
NM_004874,BAG4,29.0,5.79315047549,11.0,7.13915727923
NM_014298,QPRT,118.0,44.3430198826,77.0,76.8058330108
NM_001320099,CRADD,8.0,5.0884202317,5.0,7.43121371338
NM_004870,MPDU1,80.0,44.0912556542,51.0,61.1277257069
NM_004446,EPRS,103.0,18.3150152537,96.0,18.860449874
NM_002738,PRKCB,0.0,-,0.0,-
NM_001256024,ARHGAP22,15.0,4.69999461844,12.0,4.98878682857
NM_020198,CCDC47,69.0,17.9966216867,45.0,27.6367452151
NM_001330216,CNP,139.0,23.3212878155,105.0,77.6395462592
NM_005193,CDX4,0.0,-,0.0,-
NM_001242680,ZNF729,0.0,-,0.0,-
NM_000179,MSH6,283.0,58.3096159211,256.0,55.911556521
NM_001964,EGR1,70.0,19.9050367323,49.0,26.7742258791
NM_001199671,CALU,301.0,43.4962630574,131.0,120.183826723
NM_144669,GLT1D1,0.0,-,0.0,-
NM_001291535,CT45A8,0.0,-,0.0,-
NM_004819,SYMPK,109.0,23.2092348068,105.0,24.4792922323
NM_000173,GP1BA,0.0,-,0.0,-
NM_198149,SHISA4,6.0,3.23682629984,3.0,4.5037658869
NM_144666,DNHD1,12.0,0.719923825839,10.0,0.625259883331
NM_000170,GLDC,17.0,3.97996218832,12.0,3.49361663313
NM_144660,SAMD8,38.0,4.8346889047,19.0,17.271322392
NM_030812,ACTL8,0.0,-,0.0,-
NM_001135099,TMPRSS2,0.0,-,0.0,-
NM_000174,GP9,0.0,-,0.0,-
NM_018994,FBXO42,25.0,3.5738443636,20.0,8.27990385892
NM_001302695,DEFB134,0.0,-,0.0,-
NM_006439,MAB21L2,0.0,-,0.0,-
NM_015475,FAM98A,56.0,17.7524906342,33.0,18.9001967277
NM_003154,STATH,0.0,-,0.0,-
NM_006435,IFITM2,61.0,74.5157320301,46.0,102.807768666
NM_001317134,PFKFB4,27.0,6.39159342484,16.0,9.5310155843
NM_003157,NEK4,37.0,5.44734833869,26.0,9.17869627306
NM_001160213,PMFBP1,0.0,-,0.0,-
NM_003151,STAT4,0.0,-,0.0,-
NM_006432,NPC2,45.0,44.7364036257,25.0,48.8895639038
NM_001160210,SLC25A13,192.0,53.6220369422,150.0,65.8600919945
NM_020319,ANKMY2,10.0,3.49019822155,5.0,3.3625401418
NM_020318,PAPPA2,0.0,-,0.0,-
NM_001197293,DPYSL2,480.0,92.2893294288,236.0,103.467046393
NM_052898,XKR4,0.0,-,0.0,-
NM_001197294,DPYSL3,2.0,0.325454615185,1.0,0.433939486913
NM_020311,ACKR3,0.0,-,0.0,-
NM_020310,MNT,12.0,2.21002638316,7.0,3.56902202358
NM_020313,CIAPIN1,48.0,19.6167694725,24.0,22.792220974
NM_001206710,PRKAG1,31.0,15.0321451951,24.0,23.7798838828
NM_001324206,EDA2R,0.0,-,0.0,-
NM_020314,C16orf62,1.0,0.229005045097,1.0,0.282287320546
NM_001098376,PRAMEF15,0.0,-,0.0,-
NM_004199,P4HA2,30.0,10.4054334376,26.0,14.4187728767
NM_032446,MEGF10,189.0,21.9310249863,139.0,36.211698726
NM_001330219,HSD17B1,0.0,-,0.0,-
NM_052893,BTBD9,23.0,2.29189293205,10.0,4.84907909519
NM_001105539,ZBTB10,26.0,2.32995546033,15.0,5.11322044499
NM_024032,C17orf53,30.0,9.80299353909,23.0,10.5504886054
NM_001271593,PPME1,92.0,29.7788019585,47.0,34.8396054393
NM_014471,SPINK4,0.0,-,0.0,-
NM_001146006,IGFALS,0.0,-,0.0,-
NM_005984,SLC25A1,81.0,42.969302376,47.0,44.7778262217
NM_014470,RND1,0.0,-,0.0,-
NM_004676,PRY,0.0,-,0.0,-
NM_145265,CCDC127,14.0,8.79185847781,12.0,13.6665999327
NM_001202481,CRHR2,0.0,-,0.0,-
NM_052897,MBD6,16.0,3.43805550113,9.0,2.66457862233
