AccNum	ExonReads	RefseqReads	IntronReads	GenomeRefseqReads	CD_GenomeRefseqReads	fpUTR_reads	tpUTR_reads
NM_017839	19.0	0	2.0	19.0	13.0	0	6.0
NM_001144981	0	0	0	0	0	0	0
NM_001001891	6.0	0	4.0	6.0	3.0	0	3.0
NM_002288	0	0	0	0	0	0	0
NM_007209	1499.0	0	60.0	1499.0	1150.0	315.0	34.0
NM_002903	0	0	0	0	0	0	0
NM_017716	0	0	0	0	0	0	0
NM_001161	56.0	0	18.0	56.0	30.0	14.0	12.0
NM_000602	257.0	0	6.0	257.0	142.0	19.0	96.0
NM_153325	0	0	0	0	0	0	0
NM_001012708	0	0	0	0	0	0	0
NM_001163857	0	0	0	0	0	0	0
NM_018988	26.0	0	7.0	26.0	12.0	8.0	6.0
NM_002566	0	0	0	0	0	0	0
NM_001014443	162.0	0	11.0	162.0	113.0	48.0	1.0
NM_002336	277.0	0	23.0	277.0	219.0	16.0	42.0
NM_002901	285.0	0	13.0	285.0	108.0	88.0	89.0
NM_001173543	118.0	0	20.0	118.0	90.0	7.0	21.0
NM_001080531	0	0	0	0	0	0	0
NM_014978	0	0	3.0	0	0	0	0
NM_001319065	1.0	0	0	1.0	0	1.0	0
NM_015971	832.0	0	53.0	832.0	575.0	71.0	186.0
NM_018656	164.0	0	11.0	164.0	86.0	25.0	53.0
NM_172241	0	0	0	0	0	0	0
NM_017457	462.0	0	26.0	462.0	289.0	44.0	129.0
NM_001199942	68.0	0	20.0	68.0	62.0	5.0	1.0
NM_001082480	138.0	0	34.0	138.0	57.0	20.0	61.0
NM_022571	14.0	0	0	14.0	14.0	0	0
NM_005454	0	0	0	0	0	0	0
NM_001329239	625.0	0	93.0	625.0	249.0	108.0	268.0
NM_001353899	48.0	0	25.0	48.0	31.0	14.0	3.0
NM_001128425	132.0	0	15.0	132.0	119.0	11.0	2.0
NM_001317843	0	0	0	0	0	0	0
NM_003498	144.0	0	11.0	144.0	31.0	17.0	96.0
NM_019644	1.0	0	0	1.0	1.0	0	0
NM_182978	30.0	0	10.0	30.0	15.0	2.0	13.0
NM_003838	0	0	0	0	0	0	0
NM_012343	396.0	0	30.0	396.0	343.0	19.0	34.0
NM_000102	0	0	0	0	0	0	0
NM_145111	64.0	0	25.0	64.0	28.0	32.0	4.0
NM_001317917	172.0	0	25.0	172.0	49.0	84.0	39.0
NM_001128304	2.0	0	0	2.0	0	0	2.0
NM_001317744	12.0	0	0	12.0	1.0	11.0	0
NM_020959	107.0	0	18.0	107.0	99.0	8.0	0
NM_001080479	25.0	0	17.0	25.0	24.0	1.0	0
NM_016474	49.0	0	8.0	49.0	33.0	4.0	12.0
NM_001005518	0	0	0	0	0	0	0
NM_207401	1.0	0	0	1.0	1.0	0	0
NM_000840	0	0	1.0	0	0	0	0
NM_001001317	0	0	0	0	0	0	0
NM_152316	35.0	0	5.0	35.0	16.0	11.0	8.0
NM_016133	52.0	0	2.0	52.0	23.0	3.0	26.0
NM_001145010	0	0	2.0	0	0	0	0
NM_001039127	56.0	0	220.0	56.0	20.0	31.0	5.0
NM_003070	16.0	0	5.0	16.0	15.0	0	1.0
NM_004628	147.0	0	27.0	147.0	112.0	4.0	31.0
NM_001321965	6.0	0	2.0	6.0	2.0	4.0	0
NM_198534	0	0	1.0	0	0	0	0
NM_001330635	46.0	0	117.0	46.0	9.0	35.0	2.0
NM_016070	296.0	0	19.0	296.0	169.0	53.0	74.0
NM_130794	0	0	0	0	0	0	0
NM_145023	14.0	0	3.0	14.0	10.0	4.0	0
NM_006416	20.0	0	6.0	20.0	13.0	1.0	6.0
NM_173538	0	0	1.0	0	0	0	0
NM_006228	1.0	0	0	1.0	0	1.0	0
NM_005574	573.0	0	80.0	573.0	336.0	73.0	164.0
NM_014902	125.0	0	63.0	125.0	88.0	0	37.0
NM_032411	0	0	0	0	0	0	0
NM_018298	10.0	0	1.0	10.0	6.0	2.0	2.0
NM_017969	249.0	0	54.0	249.0	190.0	49.0	10.0
NM_024943	0	0	1.0	0	0	0	0
NM_001007245	253.0	0	48.0	253.0	170.0	47.0	36.0
NM_001009994	0	0	0	0	0	0	0
NM_020412	0	0	0	0	0	0	0
NM_001040694	618.0	0	58.0	618.0	425.0	47.0	146.0
NM_001286561	3455.0	0	104.0	3455.0	3141.0	86.0	228.0
NM_004354	140.0	0	20.0	140.0	58.0	10.0	72.0
NM_001024688	149.0	0	16.0	149.0	49.0	44.0	56.0
NM_001130028	113.0	0	37.0	113.0	105.0	1.0	7.0
NM_003130	862.0	0	21.0	862.0	575.0	129.0	158.0
NM_001321026	18.0	0	0	18.0	7.0	8.0	3.0
NM_021646	109.0	0	18.0	109.0	52.0	14.0	43.0
NM_024306	1.0	0	2.0	1.0	0	1.0	0
NM_007283	316.0	0	27.0	316.0	82.0	7.0	227.0
NM_001329990	262.0	0	35.0	262.0	145.0	17.0	100.0
NM_152293	154.0	0	25.0	154.0	88.0	7.0	59.0
NM_001005479	0	0	0	0	0	0	0
NM_001005743	182.0	0	47.0	182.0	102.0	26.0	54.0
NM_032452	19.0	0	0	19.0	12.0	2.0	5.0
NM_052889	0	0	0	0	0	0	0
NM_025190	22.0	0	16.0	22.0	16.0	5.0	1.0
NM_017846	180.0	0	31.0	180.0	154.0	17.0	9.0
NM_001278248	10.0	0	5.0	10.0	6.0	0	4.0
NM_176811	0	0	0	0	0	0	0
NM_005047	295.0	0	36.0	295.0	206.0	18.0	71.0
NM_001017992	1.0	0	0	1.0	1.0	0	0
NM_138578	428.0	0	69.0	428.0	174.0	77.0	177.0
NM_000547	0	0	0	0	0	0	0
NM_016079	0	0	0	0	0	0	0
NM_003554	0	0	0	0	0	0	0
NM_145315	19.0	0	29.0	19.0	14.0	1.0	4.0
NM_001286643	41.0	0	11.0	41.0	31.0	7.0	3.0
NM_031958	0	0	0	0	0	0	0
NM_005897	76.0	0	23.0	76.0	51.0	4.0	21.0
NM_001270476	772.0	0	26.0	772.0	317.0	182.0	273.0
NM_181615	0	0	0	0	0	0	0
NM_000403	199.0	0	13.0	199.0	145.0	16.0	38.0
NM_001078	25.0	0	2.0	25.0	21.0	1.0	3.0
NM_000419	24.0	0	3.0	24.0	22.0	0	2.0
NM_001005361	1633.0	0	170.0	1633.0	1219.0	111.0	303.0
NM_001005285	0	0	0	0	0	0	0
NM_014763	319.0	0	9.0	319.0	164.0	20.0	135.0
NM_025164	264.0	0	94.0	264.0	226.0	0	38.0
NM_001104546	121.0	0	14.0	121.0	83.0	16.0	22.0
NM_000496	0	0	0	0	0	0	0
NM_181611	0	0	0	0	0	0	0
NM_001080448	0	0	3.0	0	0	0	0
NM_139025	31.0	0	11.0	31.0	30.0	1.0	0
NM_001163646	0	0	0	0	0	0	0
NM_001320930	47.0	0	4.0	47.0	14.0	14.0	19.0
NM_003651	601.0	0	32.0	601.0	360.0	149.0	92.0
NM_025081	195.0	0	8.0	195.0	164.0	8.0	23.0
NM_171982	714.0	0	23.0	714.0	419.0	10.0	285.0
NM_001123363	0	0	0	0	0	0	0
NM_004257	570.0	0	30.0	570.0	363.0	10.0	197.0
NM_001282400	1.0	0	2.0	1.0	0	1.0	0
NM_183239	5.0	0	6.0	5.0	4.0	1.0	0
NM_000506	2.0	0	1.0	2.0	2.0	0	0
NM_016618	27.0	0	22.0	27.0	12.0	10.0	5.0
NM_015065	27.0	0	13.0	27.0	18.0	1.0	8.0
NM_004424	437.0	0	30.0	437.0	417.0	3.0	17.0
NM_001432	0	0	0	0	0	0	0
NM_001146340	3.0	0	0	3.0	2.0	0	1.0
NM_001637	0	0	1.0	0	0	0	0
NM_000222	0	0	0	0	0	0	0
NM_001331097	38.0	0	5.0	38.0	27.0	8.0	3.0
NM_001195220	199.0	0	43.0	199.0	90.0	15.0	94.0
NM_020200	33.0	0	17.0	33.0	12.0	1.0	20.0
NM_001330061	0	0	0	0	0	0	0
NM_004375	161.0	0	6.0	161.0	127.0	5.0	29.0
NM_198535	74.0	0	6.0	74.0	16.0	10.0	48.0
NM_020143	259.0	0	17.0	259.0	144.0	16.0	99.0
NM_018036	186.0	0	27.0	186.0	124.0	27.0	35.0
NM_001161528	1.0	0	2.0	1.0	1.0	0	0
NM_000540	1420.0	0	96.0	1420.0	1405.0	8.0	7.0
NM_001351003	0	0	0	0	0	0	0
NM_001291902	483.0	0	131.0	483.0	257.0	219.0	7.0
NM_014289	2.0	0	0	2.0	2.0	0	0
NM_001167740	83.0	0	146.0	83.0	70.0	3.0	10.0
NM_005459	0	0	0	0	0	0	0
NM_021248	5.0	0	5.0	5.0	5.0	0	0
NM_001244950	171.0	0	1.0	171.0	83.0	24.0	64.0
NM_152456	6.0	0	7.0	6.0	2.0	2.0	2.0
NM_001165	3.0	0	0	3.0	0	1.0	2.0
NM_003965	1.0	0	0	1.0	1.0	0	0
NM_001166663	0	0	1.0	0	0	0	0
NM_152868	19.0	0	3.0	19.0	14.0	3.0	2.0
NM_012345	16.0	0	4.0	16.0	13.0	2.0	1.0
NM_002351	0	0	1.0	0	0	0	0
NM_001282460	0	0	4.0	0	0	0	0
NM_001346228	236.0	0	16.0	236.0	122.0	16.0	98.0
NM_001172173	26.0	0	2.0	26.0	10.0	1.0	15.0
NM_001301036	11.0	0	1.0	11.0	6.0	0	5.0
NM_022916	271.0	0	12.0	271.0	204.0	10.0	57.0
NM_001220473	0	0	4.0	0	0	0	0
NM_213653	12.0	0	0	12.0	10.0	0	2.0
NM_007314	1482.0	0	170.0	1482.0	841.0	11.0	630.0
NM_020394	41.0	0	7.0	41.0	15.0	19.0	7.0
NM_001278480	49.0	0	12.0	49.0	38.0	8.0	3.0
NM_001012659	0	0	0	0	0	0	0
NM_001024630	74.0	0	62.0	74.0	37.0	0	37.0
NM_031274	0	0	0	0	0	0	0
NM_024831	116.0	0	19.0	116.0	88.0	14.0	14.0
NM_001290216	0	0	16.0	0	0	0	0
NM_001146006	0	0	0	0	0	0	0
NM_016512	0	0	0	0	0	0	0
NM_001355566	0	0	0	0	0	0	0
NM_001329928	67.0	0	2.0	67.0	45.0	6.0	16.0
NM_001308122	49.0	0	11.0	49.0	23.0	10.0	16.0
NM_001519	500.0	0	104.0	500.0	245.0	49.0	206.0
NM_030976	0	0	0	0	0	0	0
NM_080652	194.0	0	8.0	194.0	58.0	8.0	128.0
NM_199173	0	0	0	0	0	0	0
NM_002690	50.0	0	5.0	50.0	30.0	13.0	7.0
NM_152744	93.0	0	88.0	93.0	75.0	1.0	17.0
NM_005556	7.0	0	5.0	7.0	7.0	0	0
NM_031444	1555.0	0	23.0	1555.0	361.0	32.0	1162.0
NM_002203	1.0	0	0	1.0	0	0	1.0
NM_001098529	3.0	0	0	3.0	2.0	1.0	0
NM_000782	0	0	0	0	0	0	0
NM_001242318	85.0	0	17.0	85.0	54.0	7.0	24.0
NM_002078	116.0	0	97.0	116.0	84.0	26.0	6.0
NM_021819	0	0	5.0	0	0	0	0
NM_001099668	82.0	0	17.0	82.0	18.0	1.0	63.0
NM_013320	71.0	0	17.0	71.0	60.0	1.0	10.0
NM_001348184	96.0	0	27.0	96.0	59.0	18.0	19.0
NM_024009	0	0	0	0	0	0	0
NM_000930	329.0	0	9.0	329.0	266.0	18.0	45.0
NM_004416	5.0	0	0	5.0	2.0	1.0	2.0
NM_178455	0	0	0	0	0	0	0
NM_006144	0	0	0	0	0	0	0
NM_014233	902.0	0	47.0	902.0	591.0	63.0	248.0
NM_145912	6.0	0	0	6.0	2.0	0	4.0
NM_000463	0	0	0	0	0	0	0
NM_001354811	98.0	0	16.0	98.0	70.0	9.0	19.0
NM_001080141	0	0	0	0	0	0	0
NM_031459	81.0	0	3.0	81.0	30.0	16.0	35.0
NM_020533	75.0	0	8.0	75.0	59.0	11.0	5.0
NM_138814	0	0	0	0	0	0	0
NM_198525	240.0	0	22.0	240.0	229.0	3.0	8.0
NM_001130966	3.0	0	14.0	3.0	0	3.0	0
NM_003391	0	0	0	0	0	0	0
NM_182848	0	0	0	0	0	0	0
NM_016578	157.0	0	64.0	157.0	144.0	2.0	11.0
NM_001276252	338.0	0	12.0	338.0	216.0	30.0	92.0
NM_054105	0	0	0	0	0	0	0
NM_025146	510.0	0	15.0	510.0	142.0	116.0	252.0
NM_001346075	0	0	0	0	0	0	0
NM_001284280	369.0	0	56.0	369.0	229.0	90.0	50.0
NM_015686	19.0	0	2.0	19.0	11.0	0	8.0
NM_018942	0	0	0	0	0	0	0
NM_001098412	0	0	0	0	0	0	0
NM_007350	538.0	0	6.0	538.0	358.0	0	180.0
NM_001128228	201.0	0	19.0	201.0	152.0	0	49.0
NM_001348990	192.0	0	14.0	192.0	102.0	33.0	57.0
NM_001199978	0	0	0	0	0	0	0
NM_007021	7.0	0	0	7.0	4.0	0	3.0
NM_001321726	25.0	0	0	25.0	13.0	2.0	10.0
NM_001130487	338.0	0	28.0	338.0	138.0	0	200.0
NM_001197097	0	0	0	0	0	0	0
NM_001355469	0	0	0	0	0	0	0
NM_198279	16.0	0	6.0	16.0	13.0	0	3.0
NM_001278438	198.0	0	34.0	198.0	143.0	12.0	43.0
NM_001018070	748.0	0	12.0	748.0	637.0	25.0	86.0
NM_017708	0	0	5.0	0	0	0	0
NM_144612	0	0	0	0	0	0	0
NM_033631	256.0	0	28.0	256.0	117.0	18.0	121.0
NM_016322	368.0	0	30.0	368.0	84.0	59.0	225.0
NM_001319180	8.0	0	2.0	8.0	4.0	2.0	2.0
NM_015395	1230.0	0	63.0	1230.0	874.0	61.0	295.0
NM_031476	79.0	0	16.0	79.0	36.0	22.0	21.0
NM_000530	11.0	0	1.0	11.0	6.0	0	5.0
NM_001017420	129.0	0	12.0	129.0	83.0	8.0	38.0
NM_001042550	479.0	0	31.0	479.0	338.0	44.0	97.0
NM_031854	0	0	0	0	0	0	0
NM_000696	402.0	0	17.0	402.0	304.0	8.0	90.0
NM_001145454	548.0	0	517.0	548.0	379.0	144.0	25.0
NM_001012975	0	0	0	0	0	0	0
NM_032246	115.0	0	1.0	115.0	81.0	16.0	18.0
NM_001320327	957.0	0	9.0	957.0	597.0	202.0	158.0
NM_001802	103.0	0	6.0	103.0	66.0	13.0	24.0
NM_001206	2.0	0	0	2.0	0	0	2.0
NM_198057	214.0	0	56.0	214.0	67.0	0	147.0
NM_031212	80.0	0	11.0	80.0	61.0	4.0	15.0
NM_001105677	0	0	0	0	0	0	0
NM_001305242	54.0	0	3.0	54.0	35.0	8.0	11.0
NM_001003927	0	0	0	0	0	0	0
NM_001143995	7.0	0	9.0	7.0	4.0	2.0	1.0
NM_016155	33.0	0	10.0	33.0	23.0	3.0	7.0
NM_024571	209.0	0	4.0	209.0	88.0	30.0	91.0
NM_007118	1296.0	0	308.0	1296.0	1207.0	5.0	84.0
NM_003521	845.0	0	0	845.0	789.0	0	56.0
NM_018697	440.0	0	36.0	440.0	263.0	42.0	135.0
NM_020771	51.0	0	11.0	51.0	38.0	9.0	4.0
NM_013400	810.0	0	165.0	810.0	514.0	118.0	178.0
NM_002511	0	0	0	0	0	0	0
NM_001145862	2.0	0	1.0	2.0	2.0	0	0
NM_001351295	4.0	0	3.0	4.0	4.0	0	0
NM_020233	12.0	0	4.0	12.0	11.0	0	1.0
NM_001144822	23.0	0	73.0	23.0	20.0	3.0	0
NM_001012446	0	0	0	0	0	0	0
NM_152546	46.0	0	12.0	46.0	27.0	2.0	17.0
NM_001015878	11.0	0	0	11.0	10.0	0	1.0
NM_000326	0	0	0	0	0	0	0
NM_001291829	9.0	0	6.0	9.0	7.0	1.0	1.0
NM_033087	137.0	0	16.0	137.0	102.0	8.0	27.0
NM_001009954	61.0	0	3.0	61.0	39.0	18.0	4.0
NM_001005194	1.0	0	0	1.0	1.0	0	0
NM_001004474	0	0	0	0	0	0	0
NM_001303107	137.0	0	3.0	137.0	81.0	20.0	36.0
NM_032410	198.0	0	27.0	198.0	39.0	18.0	141.0
NM_198219	96.0	0	24.0	96.0	49.0	34.0	13.0
NM_001136494	411.0	0	55.0	411.0	163.0	8.0	240.0
NM_032417	0	0	0	0	0	0	0
NM_152464	154.0	0	3.0	154.0	66.0	10.0	78.0
NM_001001850	0	0	1.0	0	0	0	0
NM_006708	1133.0	0	33.0	1133.0	340.0	185.0	608.0
NM_030765	3.0	0	0	3.0	3.0	0	0
NM_181619	0	0	0	0	0	0	0
NM_005252	516.0	0	22.0	516.0	308.0	111.0	97.0
NM_001229	98.0	0	12.0	98.0	60.0	3.0	35.0
NM_001278304	287.0	0	36.0	287.0	125.0	26.0	136.0
NM_001243428	0	0	1.0	0	0	0	0
NM_017826	0	0	0	0	0	0	0
NM_001351224	41.0	0	8.0	41.0	20.0	9.0	12.0
NM_001005188	0	0	0	0	0	0	0
NM_203303	0	0	0	0	0	0	0
NM_012375	0	0	0	0	0	0	0
NM_030920	234.0	0	9.0	234.0	44.0	29.0	161.0
NM_138369	537.0	0	15.0	537.0	209.0	93.0	235.0
NM_145010	1.0	0	1.0	1.0	0	1.0	0
NM_006135	625.0	0	60.0	625.0	264.0	74.0	287.0
NM_173463	53.0	0	17.0	53.0	31.0	0	22.0
NM_181645	0	0	0	0	0	0	0
NM_003539	527.0	0	0	527.0	482.0	0	45.0
NM_004739	1723.0	0	11.0	1723.0	1202.0	287.0	234.0
NM_032317	56.0	0	0	56.0	36.0	1.0	19.0
NM_003721	317.0	0	31.0	317.0	247.0	43.0	27.0
NM_001324049	234.0	0	64.0	234.0	144.0	35.0	55.0
NM_013375	476.0	0	0	476.0	339.0	16.0	121.0
NM_000817	13.0	0	7.0	13.0	5.0	8.0	0
NM_206953	1248.0	0	46.0	1248.0	988.0	137.0	123.0
NM_001005165	0	0	0	0	0	0	0
NM_018044	346.0	0	5.0	346.0	282.0	23.0	41.0
NM_001348803	394.0	0	131.0	394.0	211.0	8.0	175.0
NM_001114120	61.0	0	27.0	61.0	26.0	11.0	24.0
NM_173491	139.0	0	0	139.0	58.0	1.0	80.0
NM_001355204	0	0	0	0	0	0	0
NM_002061	146.0	0	2.0	146.0	67.0	36.0	43.0
NM_080606	0	0	0	0	0	0	0
NM_001136200	105.0	0	3.0	105.0	50.0	8.0	47.0
NM_012152	1.0	0	0	1.0	1.0	0	0
NM_001301054	142.0	0	7.0	142.0	92.0	15.0	35.0
NM_001256041	0	0	0	0	0	0	0
NM_021176	0	0	0	0	0	0	0
NM_001005195	0	0	0	0	0	0	0
NM_000925	136.0	0	2.0	136.0	111.0	10.0	15.0
NM_001136152	0	0	0	0	0	0	0
NM_003337	51.0	0	21.0	51.0	24.0	7.0	20.0
NM_198433	276.0	0	39.0	276.0	131.0	51.0	94.0
NM_020904	217.0	0	10.0	217.0	183.0	16.0	18.0
NM_006389	1148.0	0	12.0	1148.0	893.0	31.0	224.0
NM_001326297	220.0	0	11.0	220.0	148.0	40.0	32.0
NM_014844	322.0	0	43.0	322.0	235.0	21.0	66.0
NM_000327	29.0	0	0	29.0	20.0	3.0	6.0
NM_020452	1085.0	0	30.0	1085.0	832.0	0	253.0
NM_002607	722.0	0	33.0	722.0	198.0	246.0	278.0
NM_001004434	1.0	0	0	1.0	0	1.0	0
NM_024110	2.0	0	0	2.0	2.0	0	0
NM_012115	68.0	0	15.0	68.0	56.0	7.0	5.0
NM_001349655	21.0	0	35.0	21.0	15.0	5.0	1.0
NM_001172567	132.0	0	1.0	132.0	58.0	4.0	70.0
NM_031229	308.0	0	53.0	308.0	156.0	108.0	44.0
NM_001270393	0	0	3.0	0	0	0	0
NM_005985	43.0	0	1.0	43.0	13.0	28.0	2.0
NM_017759	302.0	0	38.0	302.0	146.0	17.0	139.0
NM_002183	0	0	0	0	0	0	0
NM_145702	29.0	0	0	29.0	9.0	20.0	0
NM_001085479	0	0	0	0	0	0	0
NM_014435	54.0	0	15.0	54.0	40.0	10.0	4.0
NM_172171	295.0	0	33.0	295.0	150.0	18.0	127.0
NM_001278549	62.0	0	1.0	62.0	36.0	8.0	18.0
NM_015124	155.0	0	8.0	155.0	68.0	1.0	86.0
NM_004575	0	0	0	0	0	0	0
NM_052968	0	0	0	0	0	0	0
NM_019016	0	0	0	0	0	0	0
NM_002567	932.0	0	7.0	932.0	468.0	190.0	274.0
NM_001145082	36.0	0	1.0	36.0	23.0	4.0	9.0
NM_001516	144.0	0	16.0	144.0	53.0	10.0	81.0
NM_004740	0	0	0	0	0	0	0
NM_007342	97.0	0	36.0	97.0	82.0	8.0	7.0
NM_172105	179.0	0	106.0	179.0	107.0	33.0	39.0
NM_024835	183.0	0	39.0	183.0	130.0	45.0	8.0
NM_003095	173.0	0	7.0	173.0	81.0	88.0	4.0
NM_001190811	0	0	0	0	0	0	0
NM_016639	923.0	0	13.0	923.0	410.0	123.0	390.0
NM_015102	85.0	0	13.0	85.0	74.0	4.0	7.0
NM_001164479	1.0	0	1.0	1.0	0	0	1.0
NM_033048	0	0	0	0	0	0	0
NM_001199922	19.0	0	8.0	19.0	14.0	0	5.0
NM_032947	186.0	0	5.0	186.0	39.0	40.0	107.0
NM_003491	233.0	0	17.0	233.0	166.0	58.0	9.0
NM_001077191	17.0	0	0	17.0	13.0	4.0	0
NM_001199356	0	0	1.0	0	0	0	0
NM_024119	44.0	0	8.0	44.0	35.0	5.0	4.0
NM_003747	769.0	0	69.0	769.0	588.0	0	181.0
NM_001145115	0	0	0	0	0	0	0
NM_080701	8.0	0	2.0	8.0	5.0	3.0	0
NM_001025199	4.0	0	0	4.0	2.0	0	2.0
NM_001347869	38.0	0	0	38.0	18.0	18.0	2.0
NM_001053	37.0	0	0	37.0	18.0	1.0	18.0
NM_052845	126.0	0	15.0	126.0	83.0	5.0	38.0
NM_145914	277.0	0	54.0	277.0	214.0	19.0	44.0
NM_152448	0	0	26.0	0	0	0	0
NM_001350159	168.0	0	96.0	168.0	70.0	12.0	86.0
NM_000508	0	0	0	0	0	0	0
NM_016378	0	0	0	0	0	0	0
NM_022474	126.0	0	23.0	126.0	64.0	7.0	55.0
NM_001005483	0	0	0	0	0	0	0
NM_006584	3.0	0	5.0	3.0	3.0	0	0
NM_031907	0	0	0	0	0	0	0
NM_005585	19.0	0	10.0	19.0	10.0	8.0	1.0
NM_198924	0	0	0	0	0	0	0
NM_001319658	12.0	0	0	12.0	9.0	2.0	1.0
NM_001117	0	0	0	0	0	0	0
NM_031479	37.0	0	0	37.0	27.0	3.0	7.0
NM_152625	1.0	0	5.0	1.0	1.0	0	0
NM_145894	0	0	0	0	0	0	0
NM_080429	0	0	0	0	0	0	0
NM_005370	486.0	0	38.0	486.0	124.0	16.0	346.0
NM_022089	418.0	0	11.0	418.0	355.0	36.0	27.0
NM_001348721	15.0	0	31.0	15.0	4.0	11.0	0
NM_001350602	64.0	0	42.0	64.0	34.0	20.0	10.0
NM_001164841	94.0	0	23.0	94.0	14.0	21.0	59.0
NM_001331037	160.0	0	67.0	160.0	78.0	65.0	17.0
NM_001819	6.0	0	1.0	6.0	1.0	5.0	0
NM_153027	2.0	0	0	2.0	1.0	0	1.0
NM_016548	316.0	0	17.0	316.0	163.0	25.0	128.0
NM_177543	366.0	0	26.0	366.0	276.0	4.0	86.0
NM_005429	64.0	0	13.0	64.0	41.0	18.0	5.0
NM_024608	4.0	0	1.0	4.0	4.0	0	0
NM_024331	283.0	0	26.0	283.0	100.0	19.0	164.0
NM_012151	3.0	0	0	3.0	0	0	3.0
NM_017521	1.0	0	0	1.0	1.0	0	0
NM_001284209	192.0	0	17.0	192.0	116.0	9.0	67.0
NM_006482	261.0	0	15.0	261.0	167.0	30.0	64.0
NM_004707	111.0	0	12.0	111.0	34.0	11.0	66.0
NM_198175	0	0	0	0	0	0	0
NM_001303274	1761.0	0	40.0	1761.0	1525.0	0	236.0
NM_003374	124.0	0	117.0	124.0	67.0	1.0	56.0
NM_006209	0	0	2.0	0	0	0	0
NM_001144996	433.0	0	20.0	433.0	387.0	24.0	22.0
NM_001168479	6.0	0	0	6.0	0	6.0	0
NM_001282658	145.0	0	84.0	145.0	34.0	0	111.0
NM_001042367	0	0	0	0	0	0	0
NM_014927	27.0	0	57.0	27.0	14.0	11.0	2.0
NM_014613	615.0	0	63.0	615.0	204.0	13.0	398.0
NM_000040	0	0	0	0	0	0	0
NM_001350502	40.0	0	19.0	40.0	18.0	18.0	4.0
NM_001316325	126.0	0	5.0	126.0	14.0	67.0	45.0
NM_178819	520.0	0	26.0	520.0	163.0	191.0	166.0
NM_000715	0	0	1.0	0	0	0	0
NM_001045479	0	0	0	0	0	0	0
NM_001353631	4.0	0	13.0	4.0	0	4.0	0
NM_001184985	647.0	0	76.0	647.0	495.0	78.0	74.0
NM_007075	142.0	0	31.0	142.0	113.0	2.0	27.0
NM_001256648	58.0	0	282.0	58.0	11.0	41.0	6.0
NM_033489	47.0	0	27.0	47.0	47.0	0	0
NM_001206897	142.0	0	16.0	142.0	69.0	19.0	54.0
NM_032482	775.0	0	109.0	775.0	575.0	4.0	196.0
NM_033395	87.0	0	45.0	87.0	78.0	8.0	1.0
NM_021732	35.0	0	0	35.0	14.0	16.0	5.0
NM_004749	1234.0	0	558.0	1234.0	1094.0	51.0	89.0
NM_001271610	352.0	0	38.0	352.0	211.0	19.0	122.0
NM_002108	0	0	0	0	0	0	0
NM_001080444	1.0	0	0	1.0	1.0	0	0
NM_001478	247.0	0	26.0	247.0	164.0	44.0	39.0
NM_152360	30.0	0	21.0	30.0	17.0	9.0	4.0
NM_012338	76.0	0	17.0	76.0	30.0	25.0	21.0
NM_033450	284.0	0	16.0	284.0	269.0	0	15.0
NM_145657	0	0	0	0	0	0	0
NM_014702	19.0	0	0	19.0	14.0	1.0	4.0
NM_033305	85.0	0	30.0	85.0	73.0	7.0	5.0
NM_017952	513.0	0	404.0	513.0	328.0	7.0	178.0
NM_016219	832.0	0	51.0	832.0	634.0	13.0	185.0
NM_138426	36.0	0	11.0	36.0	22.0	3.0	11.0
NM_005362	146.0	0	2.0	146.0	131.0	0	15.0
NM_022480	83.0	0	26.0	83.0	50.0	4.0	29.0
NM_018465	10.0	0	7.0	10.0	4.0	2.0	4.0
NM_001190265	41.0	0	13.0	41.0	3.0	19.0	19.0
NM_017728	540.0	0	78.0	540.0	213.0	17.0	310.0
NM_001143960	25.0	0	22.0	25.0	10.0	13.0	2.0
NM_001184880	8.0	0	0	8.0	2.0	1.0	5.0
NM_001284367	506.0	0	20.0	506.0	416.0	23.0	67.0
NM_005298	0	0	0	0	0	0	0
NM_138392	467.0	0	8.0	467.0	424.0	22.0	21.0
NM_001136156	147.0	0	15.0	147.0	91.0	6.0	50.0
NM_033296	435.0	0	1.0	435.0	157.0	35.0	243.0
NM_004826	0	0	0	0	0	0	0
NM_001282197	31.0	0	1.0	31.0	21.0	4.0	6.0
NM_031963	0	0	0	0	0	0	0
NM_001169154	0	0	0	0	0	0	0
NM_017670	508.0	0	32.0	508.0	363.0	8.0	137.0
NM_002800	73.0	0	0	73.0	66.0	4.0	3.0
NM_145039	34.0	0	0	34.0	12.0	10.0	12.0
NM_001311197	0	0	0	0	0	0	0
NM_003076	759.0	0	27.0	759.0	463.0	46.0	250.0
NM_001242400	17.0	0	6.0	17.0	13.0	1.0	3.0
NM_015202	146.0	0	44.0	146.0	122.0	1.0	23.0
NM_007272	1.0	0	1.0	1.0	1.0	0	0
NM_173642	15.0	0	1.0	15.0	10.0	1.0	4.0
NM_001080142	0	0	0	0	0	0	0
NM_001042575	0	0	0	0	0	0	0
NM_052957	4.0	0	744.0	4.0	3.0	0	1.0
NM_152414	1.0	0	0	1.0	0	0	1.0
NM_152390	17.0	0	6.0	17.0	12.0	1.0	4.0
NM_001306141	0	0	0	0	0	0	0
NM_001330437	209.0	0	35.0	209.0	51.0	37.0	121.0
NM_000929	0	0	0	0	0	0	0
NM_004808	76.0	0	11.0	76.0	49.0	6.0	21.0
