AccNum	GeneName	cdReads0	cdRPKM0	cdReads1	cdRPKM1	cdReads2	cdRPKM2	cdReads3	cdRPKM3	cdReads4	cdRPKM4	cdReads5	cdRPKM5
NM_001113756	TYMP	6.0	0.7172839072220001	7.0	0.846274145	11.0	1.2578586521700001	12.0	2.19362869266	4.0	0.44716711893	4.0	0.719530793365
NM_001317946	SMARCB1	1022.0	149.39661856	983.0	145.317054261	1222.0	170.867866706	562.0	125.622728715	479.0	65.4780019838	435.0	95.6816565443
NM_001039469	MARK2	269.0	19.6862159302	239.0	17.6880949622	284.0	19.8805146948	146.0	16.3382243503	144.0	9.85467916852	139.0	15.3064445102
NM_007001	SLC35D2	34.0	5.80830193511	46.0	7.946964900089999	43.0	7.02648368666	23.0	6.00814130837	12.0	1.91699750098	12.0	3.08461573842
NM_001004067	NOMO3	23.0	1.08589628309	21.0	1.00265841055	17.0	0.7677304239210001	5.0	0.360971197382	10.0	0.44149983328599995	8.0	0.568329310213
NM_001323027	IQCG	24.0	3.12115429899	25.0	3.2878894147000004	21.0	2.61229736057	5.0	0.994296789184	3.0	0.364833983857	10.0	1.95683205628
NM_001039465	SRSF5	1300.0	274.95883110200003	1194.0	255.38879747200002	1419.0	287.08204776900004	490.0	158.47561132200002	288.0	56.962211457600006	246.0	78.2904851704
NM_000487	ARSA	49.0	5.5476987687	49.0	5.6102997730299995	50.0	5.41484606952	55.0	9.5218539576	25.0	2.6468347848500002	16.0	2.72575194663
NM_001291978	NOP14	451.0	30.351224817800002	420.0	28.583944897600002	438.0	28.1950656179	193.0	19.8609045358	175.0	11.0130538251	183.0	18.531062731600002
NM_005686	SOX13	96.0	8.89754419745	95.0	8.90421672628	68.0	6.028470680290001	33.0	4.6768656677800005	24.0	2.08008075547	21.0	2.92865202131
NM_005687	FARSB	1355.0	132.609382017	1456.0	144.101840175	1304.0	122.07082135799999	494.0	73.92714595	354.0	32.3972577665	326.0	48.006728670200005
NM_001348913	DYNC2LI1	224.0	34.4908357734	253.0	39.395753998	232.0	34.1698446371	92.0	21.6613521304	60.0	8.63926873774	67.0	15.523157336099999
NM_005680	TAF1B	151.0	14.8029618578	160.0	15.862252225499999	151.0	14.159500706800001	44.0	6.59578338659	53.0	4.858671934419999	32.0	4.72031746276
NM_001318966	EIF2B4	394.0	44.695665393599995	405.0	46.4619469195	321.0	34.831609039	132.0	22.8973462556	111.0	11.7750347481	99.0	16.8987249245
NM_033109	PNPT1	585.0	43.0850668378	638.0	47.5187250143	711.0	50.0887074814	269.0	30.294599824699997	212.0	14.600804945799998	183.0	20.2801681425
NM_001130009	GEN1	75.0	4.76413816265	83.0	5.3318064119	66.0	4.01020283169	27.0	2.62258083801	19.0	1.1286173406	26.0	2.4851121295599996
NM_000484	APP	4787.0	358.505660365	4544.0	344.147095106	4946.0	354.31213013	1915.0	219.30240933099998	1691.0	118.425773634	1432.0	161.370878864
NM_018053	XKR8	35.0	5.10340254696	47.0	6.93047235413	44.0	6.13682554546	16.0	3.5674163587699996	15.0	2.04528142465	13.0	2.8522309668799997
NM_018052	VAC14	232.0	17.108549490799998	198.0	14.7660247369	338.0	23.8419199352	225.0	25.3717111723	155.0	10.6887504338	123.0	13.6483412845
NM_001177701	IFT27	35.0	10.807205393599999	32.0	9.99237065326	56.0	16.5398934487	23.0	10.8596350921	15.0	4.33118419338	8.0	3.71693447268
NM_033102	SLC45A3	15.0	1.56339407576	16.0	1.68643800736	25.0	2.49239304644	16.0	2.54999436475	11.0	1.07211141827	6.0	0.9409748371719999
NM_033103	RHPN2	95.0	7.984612344219999	98.0	8.32970271978	106.0	8.52188001509	44.0	5.65490016696	36.0	2.8294548267699997	56.0	7.08219392247
NM_033104	STON2	108.0	6.883075374600001	94.0	6.058426163869999	126.0	7.68119223902	56.0	5.457438270700001	38.0	2.26470896823	39.0	3.7400114665099995
NM_033107	GTPBP10	501.0	74.557779949	548.0	82.4724689968	513.0	73.0250606788	267.0	60.7587091568	159.0	22.126993062199997	135.0	30.2300292406
NM_002592	PCNA	2326.0	512.619811603	2259.0	503.47174524900004	2499.0	526.806653981	1118.0	376.764100593	687.0	141.583435659	481.0	159.507206591
NM_001206651	SH3GLB1	802.0	117.236876795	794.0	117.37715267799999	807.0	112.83990870000001	288.0	64.37606026659999	190.0	25.972485129299997	176.0	38.71257828
NM_001349205	LPIN1	211.0	13.1428541598	218.0	13.732098909500001	216.0	12.869459396300002	67.0	6.38151906896	69.0	4.01907728495	85.0	7.9666496013
NM_004586	RPS6KA3	481.0	37.4812301344	464.0	36.5645250018	410.0	30.5599004895	127.0	15.1326335623	112.0	8.16125251878	135.0	15.828949184
NM_001287045	SH3GLB2	302.0	43.0565162184	242.0	34.8915695635	283.0	38.5938139859	106.0	23.1089304129	62.0	8.26596700216	79.0	16.9476151126
NM_005641	TAF6	1341.0	114.20524546700001	1331.0	114.63270088899999	1738.0	141.581453071	903.0	117.59451335700001	728.0	57.977393446499995	650.0	83.2952406257
NM_001353361	GPR137C	15.0	1.94197380711	11.0	1.4401840270299997	14.0	1.73372201508	5.0	0.989838059187	6.0	0.726395914047	2.0	0.38961140492799995
NM_013237	PRELID1	51.0	13.3854958232	46.0	12.209427892	61.0	15.3141692021	42.0	16.856042295199998	26.0	6.38127804492	18.0	7.108637179
NM_001353366	NOM1	131.0	8.77507824084	108.0	7.316049801089999	126.0	8.07327165725	80.0	8.19429743661	90.0	5.6375738572800005	80.0	8.06341933168
NM_016034	MRPS2	432.0	83.9874247729	457.0	89.8503791727	520.0	96.7014934436	273.0	81.158722162	197.0	35.8151502806	188.0	54.9968637717
NM_001300813	SEC24B	440.0	19.5582725125	496.0	22.2962943329	421.0	17.9002555749	157.0	10.671353438099999	149.0	6.19347114089	136.0	9.096331553999999
NM_001012968	SPIN4	176.0	40.6499135901	167.0	39.0064678913	156.0	34.4644122633	59.0	20.837278951600002	34.0	7.34337842708	39.0	13.5538015546
NM_001256182	ANKRD11	384.0	8.323078130639999	356.0	7.80325754421	586.0	12.1492559785	391.0	12.9590014857	251.0	5.08740721934	188.0	6.1314071096800005
NM_004322	BAD	320.0	109.332742308	282.0	97.43670007940001	373.0	121.901321634	186.0	97.17515507450001	114.0	36.4229525186	84.0	43.1846203379
NM_001142353	PPP3CB	240.0	26.3458651854	215.0	23.8678268842	214.0	22.470581750100003	54.0	9.06435734505	61.0	6.26182738833	63.0	10.4061799008
NM_018292	QRSL1	89.0	9.71451900433	124.0	13.6875644322	111.0	11.5892036293	40.0	6.67626123853	31.0	3.16419341765	38.0	6.2411475337599995
NM_033360	KRAS	122.0	37.0760276464	114.0	35.035749603	97.0	28.1970984273	54.0	25.0939577026	34.0	9.66234003563	22.0	10.0601765925
NM_134442	CREB1	275.0	46.429451743	256.0	43.7093172435	277.0	44.734228318199996	133.0	34.3363824531	112.0	17.6827137907	100.0	25.404486344699997
NM_079834	SCAMP4	318.0	79.8336988738	286.0	72.610321641	319.0	76.6035919175	220.0	84.4547046674	137.0	32.1624950291	124.0	46.841454648100004
NM_001270399	TUBA1A	1475.0	188.425880384	1486.0	191.97317076	1488.0	181.823822356	590.0	115.25043667899999	339.0	40.4965722081	282.0	54.2059796688
NM_000138	FBN1	389.0	7.820817170160001	349.0	7.09579654796	363.0	6.980852735730001	133.0	4.08880320299	109.0	2.04926943857	97.0	2.93443046657
NM_005647	TBL1X	53.0	5.2946224743300005	41.0	4.14205805572	60.0	5.73336642655	33.0	5.04098150696	40.0	3.73670793155	27.0	4.05856447936
NM_014911	AAK1	363.0	21.788057894899996	289.0	17.542154600299998	349.0	20.0371819525	151.0	13.858967553900001	122.0	6.847653235469999	124.0	11.1991003836
NM_014912	CPEB3	26.0	2.14774709273	27.0	2.25552036071	29.0	2.2914327144	16.0	2.02102557664	18.0	1.3904402474899997	14.0	1.7401527985499998
NM_014913	ADNP2	446.0	22.7496856192	410.0	21.149377705	586.0	28.591535270999998	195.0	15.209578799900001	117.0	5.5807997036	129.0	9.90101703671
NM_014915	ANKRD26	108.0	3.64469099321	114.0	3.8905858705800003	93.0	3.0020590190200003	41.0	2.11574269437	45.0	1.42010188924	48.0	2.43740530587
NM_014916	LMTK2	522.0	20.0405499105	567.0	22.0138187333	806.0	29.598758315700003	410.0	24.069386635999997	353.0	12.673129423299999	332.0	19.1790358878
NM_001323949	MBD1	136.0	16.9974550136	129.0	16.3045155079	169.0	20.2037048802	94.0	17.9644895209	51.0	5.960534437560001	65.0	12.2238470009
NM_005022	PFN1	4468.0	1829.70476628	4527.0	1874.7853245000001	4501.0	1763.09692213	1971.0	1234.23118204	1196.0	458.003785919	1043.0	642.6902628419999
NM_005023	PGGT1B	83.0	12.678657211900001	102.0	15.756818604500001	103.0	15.0498340758	39.0	9.10965248757	27.0	3.85681640078	35.0	8.04475400915
NM_005027	PIK3R2	67.0	5.30681859204	46.0	3.6846010099199997	189.0	14.3192596061	132.0	15.9873103486	108.0	7.999322905310001	112.0	13.348332578199999
NM_005025	SERPINI1	400.0	56.1959654806	368.0	52.2836814838	334.0	44.8839357412	70.0	15.0378317313	51.0	6.700162798430001	45.0	9.51277481374
NM_001005333	MAGED1	3073.0	212.50201494	3207.0	224.27075644099997	3698.0	244.60578180099998	1442.0	152.478210942	925.0	59.8152962755	705.0	73.3565952403
NM_004328	BCS1L	211.0	29.0081566812	179.0	24.8865046783	172.0	22.618585581799998	72.0	15.136037979300001	56.0	7.19939061478	66.0	13.6530968041
NM_001185095	AIF1L	24.0	7.829336207639999	23.0	7.587780045850001	27.0	8.42513337597	11.0	5.487170077259999	8.0	2.4404713948400003	13.0	6.38126250218
NM_001005339	RGS10	276.0	87.56381236620001	289.0	92.7228171728	245.0	74.3500018008	95.0	46.0872951294	84.0	24.9209675127	93.0	44.3964336637
NM_177401	MIDN	817.0	100.585685825	843.0	104.957842627	945.0	111.287209518	542.0	102.036474935	379.0	43.6338333103	266.0	49.277120079899994
NM_022778	CEP85	408.0	30.8761109421	339.0	25.9439037034	260.0	18.8206707423	122.0	14.1177112651	121.0	8.562840082460001	139.0	15.8280271541
NM_001287435	CEBPA	44.0	7.3641147808100005	45.0	7.616467305	55.0	8.80501056522	46.0	11.772473983900001	22.0	3.44318681576	20.0	5.03671555356
NM_020899	ZBTB4	36.0	2.0499889182700004	38.0	2.1882946826299996	38.0	2.06981689995	28.0	2.4380863280300002	14.0	0.745499028158	9.0	0.771153934605
NM_014371	AKAP8L	514.0	45.8718025179	484.0	43.681872251	503.0	42.9388087238	300.0	40.9398245191	299.0	24.9530656161	319.0	42.8373825538
NM_001002814	RAB11FIP1	68.0	3.05795335524	79.0	3.59271056417	90.0	3.8713619095199996	29.0	1.99416907438	24.0	1.00926036656	20.0	1.3533231043399998
NM_022917	NOL6	359.0	18.0724902151	386.0	19.650972605	425.0	20.465002363900002	227.0	17.4739642177	167.0	7.86158391021	179.0	13.5589524416
NM_001316951	GPALPP1	109.0	18.4569139118	114.0	19.521385409300002	108.0	17.4926522879	62.0	16.0533736145	36.0	5.70039726097	29.0	7.38890602835
NM_001042697	ZSWIM7	86.0	35.2181311326	99.0	40.9992814503	102.0	39.9546514236	56.0	35.0669437819	34.0	13.020174516099999	25.0	15.404848102599999
NM_001856	COL16A1	21.0	0.755494358354	15.0	0.545728186963	23.0	0.791478434835	5.0	0.275057803363	5.0	0.168210061093	6.0	0.324797545042
NM_001855	COL15A1	55.0	2.28637472946	72.0	3.02684661797	68.0	2.70391449519	48.0	3.05118116214	39.0	1.51607037784	46.0	2.87734614237
NM_001853	COL9A3	672.0	56.6455332045	597.0	50.8913443138	726.0	58.5372527212	265.0	34.1573606468	165.0	13.006198373399998	106.0	13.4447217368
NM_001852	COL9A2	273.0	22.845492445	281.0	23.7803034745	359.0	28.7363526629	159.0	20.3459061244	101.0	7.9036788271	75.0	9.443841662919999
NM_001171623	VEGFA	57.0	14.1255674175	64.0	16.0392558984	72.0	17.0672229762	37.0	14.020864937899999	28.0	6.48872115495	35.0	13.0511459891
NM_001322811	GDPGP1	20.0	2.9917800275300004	16.0	2.4204317515000002	19.0	2.71864551366	9.0	2.05865801533	4.0	0.559538130682	13.0	2.92612296084
NM_001859	SLC31A1	249.0	75.2753784204	243.0	74.2904638179	203.0	58.701467390299996	77.0	35.5947839043	71.0	20.071599488900002	55.0	25.018763777199997
NM_001858	COL19A1	846.0	42.7376954799	758.0	38.7242610077	839.0	40.5417057688	294.0	22.710678158	214.0	10.1093805221	196.0	14.8986310469
NM_004442	EPHB2	5.0	0.29221333264800003	5.0	0.295510708527	9.0	0.503120312937	8.0	0.714927569875	4.0	0.218604978182	8.0	0.703508852622
NM_013233	STK39	318.0	33.6295801117	318.0	34.0090609699	295.0	29.841157185300002	107.0	17.3029493995	105.0	10.3837364636	113.0	17.9813512688
NM_001348002	CCDC171	13.0	0.604378107011	13.0	0.611197993611	9.0	0.40022775296499996	3.0	0.21326945623100002	4.0	0.173898324029	8.0	0.5596350615060001
NM_001111298	PPIL6	1.0	0.17083240985599998	4.0	0.691040426095	2.0	0.326813194729	1.0	0.261223535147	2.0	0.319499583496	1.0	0.257051311535
NM_001288645	ZNF286A	12.0	1.68999086433	11.0	1.56663920989	10.0	1.3471080465600003	5.0	1.07675066926	7.0	0.921873188478	6.0	1.27146356047
NM_001354609	BRAF	63.0	4.7365954889	41.0	3.11733015131	68.0	4.890282856540001	21.0	2.41427689124	14.0	0.984291685615	37.0	4.185786070390001
NM_001350989	SFXN2	44.0	7.8656953541100005	46.0	8.31601899762	47.0	8.03677153477	22.0	6.013802499530001	13.0	2.17319066545	21.0	5.64876225782
NM_182663	RASSF5	18.0	2.48053551686	26.0	3.62342676881	28.0	3.6908831442900003	11.0	2.31796922118	12.0	1.54640848528	9.0	1.866229331
NM_206862	TACC2	651.0	12.7465655476	594.0	11.7617470692	811.0	15.1891114467	446.0	13.3533148444	303.0	5.54785187253	259.0	7.63064968274
NM_001204517	KIFAP3	272.0	20.8574348373	270.0	20.937698965899997	229.0	16.7968093615	97.0	11.373804546199999	71.0	5.09120252639	55.0	6.346060931519999
NM_153261	CNEP1R1	29.0	11.7097851847	21.0	8.57518346927	16.0	6.17974040941	14.0	8.64412425394	8.0	3.02072333487	11.0	6.68333409991
NM_001350984	ZSCAN25	249.0	50.0961577641	198.0	40.285008254299996	251.0	48.303445669700004	158.0	48.607601641	98.0	18.4374637696	77.0	23.3101652753
NM_025248	SRCIN1	43.0	2.09702554463	52.0	2.56455374346	56.0	2.61229736057	27.0	2.0134509981	28.0	1.2769189435	22.0	1.6143864464300002
NM_001148	ANK2	430.0	6.27306277122	479.0	7.06675259383	515.0	7.18650490227	198.0	4.4169085058499995	164.0	2.2373043092900002	162.0	3.55611460698
NM_004319	ASTN1	35.0	1.5605771494999998	34.0	1.53309586422	41.0	1.74863986585	15.0	1.02270526887	11.0	0.45864843684900003	20.0	1.34182769574
NM_004318	ASPH	449.0	34.1579290969	401.0	30.850539285900002	442.0	32.1637576019	164.0	19.0779222665	146.0	10.3864726261	171.0	19.574508174
NM_001286555	DUSP22	16.0	4.484765400490001	25.0	7.08651893265	17.0	4.55793353619	8.0	3.4288759176499997	6.0	1.5726824158500001	8.0	3.3741104193700004
NM_001286554	USP49	43.0	3.60359687206	28.0	2.3730067462099997	32.0	2.56517526428	14.0	1.7940635244	13.0	1.01878169077	13.0	1.63930836413
NM_001300970	ZNF566	96.0	17.5973651905	134.0	24.8401610942	98.0	17.1831115273	50.0	14.0148499809	29.0	4.97100780544	31.0	8.55042426116
NM_001300750	LMBR1L	9.0	1.07148905316	12.0	1.44477317951	13.0	1.48043008004	4.0	0.7281942670479999	6.0	0.667984696217	13.0	2.3288318822400003
NM_032038	SPNS1	220.0	24.013417763499998	196.0	21.635182489600002	281.0	29.338434413	186.0	31.0446147592	112.0	11.431924605699999	96.0	15.767109559000001
NM_004642	CDK2AP1	207.0	103.03845162100001	230.0	115.779057596	205.0	97.6072683739	88.0	66.9813174948	46.0	21.411980707799998	47.0	35.2027339228
NM_001330761	ZDHHC3	28.0	4.84059259544	22.0	3.84623997638	42.0	6.945269629289999	22.0	5.815743135780001	8.0	1.29330370325	11.0	2.8614274739099996
NM_001330765	DEDD	142.0	23.493617029899998	140.0	23.4240923802	144.0	22.7888994467	90.0	22.7691115735	56.0	8.664023089419999	72.0	17.9243573568
NM_001201475	C18orf21	63.0	27.3511679359	70.0	30.7331136868	71.0	29.4844475455	30.0	19.9158394465	26.0	10.5554975179	26.0	16.9847137276
NM_001001548	CD36	2.0	0.24414949061900001	1.0	0.12345225370999999	2.0	0.233536701519	2.0	0.373334270104	3.0	0.342465726919	2.0	0.367371430439
NM_001291303	FAT4	215.0	2.4908489615200002	243.0	2.8470061374799998	261.0	2.8923361168299997	197.0	3.48993385057	143.0	1.5492268126700002	97.0	1.69094789326
NM_001348341	SDCBP	277.0	49.9823600162	305.0	55.655748067299996	290.0	50.05348335520001	82.0	22.6252234379	52.0	8.774257311760001	44.0	11.946459703599999
NM_022902	SLC30A5	49.0	3.6936375613999997	65.0	4.95501245473	73.0	5.263569691080001	23.0	2.6511119611300002	17.0	1.19833198875	15.0	1.7013709523299998
NM_022903	CCDC71	82.0	10.1170749393	75.0	9.35783910337	93.0	10.975476456300001	34.0	6.4144890297099995	39.0	4.4996191342400005	14.0	2.59907437219
NM_016183	MRTO4	411.0	98.88206963489999	382.0	92.94205797459999	439.0	101.02749054200001	189.0	69.5311744676	156.0	35.097029247100004	120.0	43.44167164939999
NM_032445	MEGF11	12.0	0.663058616628	10.0	0.558783885215	13.0	0.6870895586779999	6.0	0.5069486404569999	7.0	0.361691872991	1.0	0.08314195530989998
NM_022908	NT5DC2	230.0	25.490425225	203.0	22.751942320599998	261.0	27.6687201656	143.0	24.234123508200003	167.0	17.3075561325	164.0	27.3490754338
NM_022909	CENPH	227.0	52.8519656396	203.0	47.7974272138	227.0	50.5545749572	91.0	32.398038282399995	42.0	9.14438727281	33.0	11.5610900357
NM_017858	TIPIN	327.0	62.5212679859	339.0	65.5470149857	262.0	47.9160087291	92.0	26.897374334200002	64.0	11.44274005	60.0	17.2615913839
NM_001320642	BIN1	1282.0	130.554526471	1186.0	122.141090621	1360.0	132.477503838	616.0	95.9238620913	640.0	60.947222135699995	567.0	86.88334329889999
NM_001686	ATP5F1B	5794.0	631.232845575	5982.0	659.068723664	5546.0	577.950019389	1938.0	322.854545956	1362.0	138.758066283	1270.0	208.192162244
NM_017854	TMEM160	272.0	83.09866895520001	308.0	95.1588260822	370.0	108.125021515	173.0	80.8189682231	109.0	31.14022131	99.0	45.5103226804
NM_017856	GEMIN8	33.0	7.841418516599999	38.0	9.131402502839999	30.0	6.81869505051	17.0	6.17691536194	11.0	2.4442375544	12.0	4.29053547155
NM_001687	ATP5F1D	857.0	292.806750493	848.0	293.001140664	880.0	287.595611361	360.0	188.080945305	216.0	69.0119100352	195.0	100.250011499
NM_182931	KMT2E	188.0	5.83936237326	218.0	6.84758240403	278.0	8.2594607395	130.0	6.174374467100001	159.0	4.618221252350001	163.0	7.618066141860001
NM_001351277	LARP4B	538.0	40.1354634856	542.0	40.8901298123	538.0	38.3908388774	227.0	25.8948797902	177.0	12.3477920428	141.0	15.827585794800001
NM_025027	ZNF606	29.0	2.11160060707	42.0	3.0926891200599997	40.0	2.78594854523	22.0	2.44950593613	31.0	2.11079233031	15.0	1.6434428114500002
NM_001875	CPS1	58.0	2.23117825637	66.0	2.5675765865	32.0	1.17748551439	3.0	0.17646946344999997	6.0	0.21583782655900002	5.0	0.289418198864
NM_001353259	FAM49B	560.0	99.4927955002	598.0	107.442965449	540.0	91.7691450798	161.0	43.7392687249	123.0	20.4351933604	120.0	32.0800036796
NM_016329	SFMBT1	43.0	2.86375806787	51.0	3.4348774120599996	83.0	5.28743792671	21.0	2.13859821507	18.0	1.1210123794600002	29.0	2.90613259016
NM_016320	NUP98	1319.0	42.2880880771	1429.0	46.3317473466	1710.0	52.440724677700004	632.0	30.9836350271	464.0	13.91109347	436.0	21.0333912706
NM_016451	COPB1	2030.0	122.866823583	1982.0	121.315261553	2119.0	122.678616329	807.0	74.6885731528	502.0	28.4126893759	438.0	39.889836860500004
NM_016322	RAB14	752.0	201.025456517	762.0	205.997231462	831.0	212.487584512	349.0	142.659493764	212.0	52.99551424770001	209.0	84.06767939560001
NM_016457	PRKD2	236.0	15.502798258699999	226.0	15.0134232277	250.0	15.7085978126	122.0	12.2546230891	116.0	7.1256767177	110.0	10.872773336600002
NM_024993	LRRTM4	80.0	8.90040146919	70.0	7.87573048237	56.0	5.9594606453	38.0	6.46465334378	35.0	3.64131028204	32.0	5.35696914367
NM_017777	MKS1	137.0	14.1260099478	121.0	12.6170407797	163.0	16.0762912057	76.0	11.9826967336	75.0	7.23153075145	63.0	9.77437612112
NM_015989	CSAD	7.0	0.775795550325	14.0	1.5690994703799999	12.0	1.27212506509	5.0	0.847346975811	4.0	0.414552242694	6.0	1.00057593051
NM_001354975	XPA	109.0	27.1284812238	115.0	28.944764399	120.0	28.5679809875	40.0	15.223026703399999	21.0	4.88751733547	30.0	11.2349150817
NM_015987	HEBP1	145.0	44.0657705634	100.0	30.7331136868	124.0	36.0457753091	51.0	23.6998489413	37.0	10.5148994505	33.0	15.090264888699998
NM_015983	UBE2D4	52.0	20.2875029434	37.0	14.598229001300002	40.0	14.927413489000001	21.0	12.528139543699998	20.0	7.29667967714	18.0	10.5668931039
NM_138468	ICA1L	15.0	1.79320976805	29.0	3.50599288643	26.0	2.9731204506	6.0	1.09681434633	10.0	1.1179177973299999	15.0	2.6982404751200004
NM_017588	WDR5	353.0	60.8438750733	383.0	66.7596621789	430.0	70.8940742117	173.0	45.5963731169	120.0	19.3416464278	123.0	31.9004514202
NM_138461	TM4SF19	13.0	3.57446480432	9.0	2.5025535430700003	8.0	2.10405447273	4.0	1.68178199771	5.0	1.2856054669299999	3.0	1.2411906185600001
NM_138463	TLCD1	52.0	12.1070582082	60.0	14.127318388299999	37.0	8.24017301064	21.0	7.47647037286	18.0	3.9190231169199996	9.0	3.1530245552
NM_017585	SLC2A6	116.0	13.185033711900001	116.0	13.333815465699999	138.0	15.0038136367	80.0	13.904496831400001	59.0	6.27112273039	39.0	6.6701779304199995
NM_017582	UBE2Q1	316.0	43.135385418199995	285.0	39.3427448261	345.0	45.0469109188	225.0	46.9646568508	159.0	20.2961543927	172.0	35.328451648699996
NM_017583	TRIM44	291.0	48.7035773003	311.0	52.638251819	282.0	45.145690534399996	139.0	35.5733452993	106.0	16.5899001123	91.0	22.9170557687
NM_017580	ZRANB1	257.0	20.9302230107	218.0	17.9543803795	191.0	14.8789888754	92.0	11.4569916064	80.0	6.09257315778	78.0	9.5583931979
NM_138466	ZNF837	9.0	0.9768274262819999	18.0	1.97570016558	13.0	1.3496402045500002	9.0	1.49368795849	6.0	0.608971010649	1.0	0.163314555073
NM_000155	GALT	75.0	11.396319973299999	93.0	14.2908978644	69.0	10.0288649046	54.0	12.5469788513	43.0	6.11000914018	18.0	4.11552678784
